"efforts_tuples","selected0","selected1","count","count_normalized"
"[0,1,-1,1]_[1,1,0,-1]",1,2,2,0.5
"[0,1,-1,1]_[1,1,0,0]",0,1,2,0.25
"[0,1,-1,1]_[1,1,0,0]",0,2,1,0.125
"[0,1,-1,1]_[1,1,0,0]",1,2,5,0.625
"[0,1,-1,1]_[1,1,0,1]",0,1,2,0.25
"[0,1,-1,1]_[1,1,0,1]",0,2,1,0.125
"[0,1,-1,1]_[1,1,0,1]",1,2,5,0.625
"[0,1,-1,1]_[1,1,1,0]",0,1,36,0.461538461538462
"[0,1,-1,1]_[1,1,1,0]",0,2,5,0.0641025641025641
"[0,1,-1,1]_[1,1,1,0]",1,2,37,0.474358974358974
"[0,1,0,-1]_[0,1,1,-1]",0,1,1,0.2
"[0,1,0,-1]_[0,1,1,-1]",0,2,3,0.6
"[0,1,0,-1]_[0,1,1,-1]",1,2,1,0.2
"[0,1,0,-1]_[0,1,1,1]",0,1,10,0.256410256410256
"[0,1,0,-1]_[0,1,1,1]",0,2,5,0.128205128205128
"[0,1,0,-1]_[0,1,1,1]",1,2,24,0.615384615384615
"[0,1,0,-1]_[1,-1,-1,0]",0,1,14,0.538461538461538
"[0,1,0,-1]_[1,-1,-1,0]",0,2,0,0
"[0,1,0,-1]_[1,-1,-1,0]",1,2,12,0.461538461538462
"[0,1,0,-1]_[1,-1,0,-1]",0,1,12,0.235294117647059
"[0,1,0,-1]_[1,-1,0,-1]",0,2,20,0.392156862745098
"[0,1,0,-1]_[1,-1,0,-1]",1,2,19,0.372549019607843
"[0,1,0,-1]_[1,-1,0,0]",0,1,1,0.166666666666667
"[0,1,0,-1]_[1,-1,0,0]",0,2,1,0.166666666666667
"[0,1,0,-1]_[1,-1,0,0]",1,2,4,0.666666666666667
"[0,1,0,-1]_[1,-1,0,1]",0,1,2,0.0869565217391304
"[0,1,0,-1]_[1,-1,0,1]",0,2,2,0.0869565217391304
"[0,1,0,-1]_[1,-1,0,1]",1,2,19,0.826086956521739
"[0,1,0,-1]_[1,-1,1,0]",0,1,13,0.276595744680851
"[0,1,0,-1]_[1,-1,1,0]",0,2,8,0.170212765957447
"[0,1,0,-1]_[1,-1,1,0]",1,2,26,0.553191489361702
"[0,1,0,-1]_[1,0,-1,-1]",0,1,4,0.4
"[0,1,0,-1]_[1,0,-1,-1]",0,2,5,0.5
"[0,1,0,-1]_[1,0,-1,-1]",1,2,1,0.1
"[0,1,0,-1]_[1,0,-1,0]",0,1,2,0.666666666666667
"[0,1,0,-1]_[1,0,-1,0]",0,2,0,0
"[0,1,0,-1]_[1,0,-1,0]",1,2,1,0.333333333333333
"[0,1,0,-1]_[1,0,-1,1]",0,1,0,0
"[0,1,0,-1]_[1,0,-1,1]",0,2,0,0
"[0,1,0,-1]_[1,0,-1,1]",1,2,2,1
"[0,1,0,-1]_[1,0,0,-1]",0,1,1,0.0769230769230769
"[0,1,0,-1]_[1,0,0,-1]",0,2,9,0.692307692307692
"[0,1,0,-1]_[1,0,0,-1]",1,2,3,0.230769230769231
"[0,1,0,-1]_[1,0,0,1]",0,1,1,0.142857142857143
"[0,1,0,-1]_[1,0,0,1]",0,2,0,0
"[0,1,0,-1]_[1,0,0,1]",1,2,6,0.857142857142857
"[0,1,0,-1]_[1,0,1,-1]",0,1,2,0.25
"[0,1,0,-1]_[1,0,1,-1]",0,2,5,0.625
"[0,1,0,-1]_[1,0,1,-1]",1,2,1,0.125
"[0,1,0,-1]_[1,0,1,0]",0,1,8,0.222222222222222
"[0,1,0,-1]_[1,0,1,0]",0,2,7,0.194444444444444
"[0,1,0,-1]_[1,0,1,0]",1,2,21,0.583333333333333
"[0,1,0,-1]_[1,0,1,1]",0,1,4,0.181818181818182
"[0,1,0,-1]_[1,0,1,1]",0,2,4,0.181818181818182
"[0,1,0,-1]_[1,0,1,1]",1,2,14,0.636363636363636
"[0,1,0,-1]_[1,1,-1,0]",0,1,1,0.0833333333333333
"[0,1,0,-1]_[1,1,-1,0]",0,2,4,0.333333333333333
"[0,1,0,-1]_[1,1,-1,0]",1,2,7,0.583333333333333
"[0,1,0,-1]_[1,1,0,-1]",0,1,10,0.303030303030303
"[0,1,0,-1]_[1,1,0,-1]",0,2,18,0.545454545454545
"[0,1,0,-1]_[1,1,0,-1]",1,2,5,0.151515151515152
"[0,1,0,-1]_[1,1,0,0]",0,1,3,0.6
"[0,1,0,-1]_[1,1,0,0]",0,2,0,0
"[0,1,0,-1]_[1,1,0,0]",1,2,2,0.4
"[0,1,0,-1]_[1,1,0,1]",0,1,2,0.5
"[0,1,0,-1]_[1,1,0,1]",0,2,0,0
"[0,1,0,-1]_[1,1,0,1]",1,2,2,0.5
"[0,1,0,-1]_[1,1,1,0]",0,1,2,0.25
"[0,1,0,-1]_[1,1,1,0]",0,2,4,0.5
"[0,1,0,-1]_[1,1,1,0]",1,2,2,0.25
"[0,1,1,-1]_[0,1,1,1]",0,1,3,0.15
"[0,1,1,-1]_[0,1,1,1]",0,2,1,0.05
"[0,1,1,-1]_[0,1,1,1]",1,2,16,0.8
"[0,1,1,-1]_[1,-1,-1,0]",0,1,1,0.25
"[0,1,1,-1]_[1,-1,-1,0]",0,2,0,0
"[0,1,1,-1]_[1,-1,-1,0]",1,2,3,0.75
"[0,1,1,-1]_[1,-1,0,-1]",0,1,16,0.271186440677966
"[0,1,1,-1]_[1,-1,0,-1]",0,2,22,0.372881355932203
"[0,1,1,-1]_[1,-1,0,-1]",1,2,21,0.35593220338983
"[0,1,1,-1]_[1,-1,0,0]",0,1,3,0.333333333333333
"[0,1,1,-1]_[1,-1,0,0]",0,2,0,0
"[0,1,1,-1]_[1,-1,0,0]",1,2,6,0.666666666666667
"[0,1,1,-1]_[1,-1,0,1]",0,1,8,0.222222222222222
"[0,1,1,-1]_[1,-1,0,1]",0,2,5,0.138888888888889
"[0,1,1,-1]_[1,-1,0,1]",1,2,23,0.638888888888889
"[0,1,1,-1]_[1,-1,1,0]",0,1,10,0.285714285714286
"[0,1,1,-1]_[1,-1,1,0]",0,2,7,0.2
"[0,1,1,-1]_[1,-1,1,0]",1,2,18,0.514285714285714
"[0,1,1,-1]_[1,0,-1,-1]",0,1,4,0.5
"[0,1,1,-1]_[1,0,-1,-1]",0,2,2,0.25
"[0,1,1,-1]_[1,0,-1,-1]",1,2,2,0.25
"[0,1,1,-1]_[1,0,-1,0]",0,1,14,0.482758620689655
"[0,1,1,-1]_[1,0,-1,0]",0,2,3,0.103448275862069
"[0,1,1,-1]_[1,0,-1,0]",1,2,12,0.413793103448276
"[0,1,1,-1]_[1,0,-1,1]",0,1,0,0
"[0,1,1,-1]_[1,0,-1,1]",0,2,0,0
"[0,1,1,-1]_[1,0,-1,1]",1,2,3,1
"[0,1,1,-1]_[1,0,0,-1]",0,1,0,0
"[0,1,1,-1]_[1,0,0,-1]",0,2,2,0.666666666666667
"[0,1,1,-1]_[1,0,0,-1]",1,2,1,0.333333333333333
"[0,1,1,-1]_[1,0,0,1]",0,1,8,0.533333333333333
"[0,1,1,-1]_[1,0,0,1]",0,2,0,0
"[0,1,1,-1]_[1,0,0,1]",1,2,7,0.466666666666667
"[0,1,1,-1]_[1,0,1,-1]",0,1,1,0.166666666666667
"[0,1,1,-1]_[1,0,1,-1]",0,2,3,0.5
"[0,1,1,-1]_[1,0,1,-1]",1,2,2,0.333333333333333
"[0,1,1,-1]_[1,0,1,0]",0,1,2,0.333333333333333
"[0,1,1,-1]_[1,0,1,0]",0,2,0,0
"[0,1,1,-1]_[1,0,1,0]",1,2,4,0.666666666666667
"[0,1,1,-1]_[1,0,1,1]",0,1,1,0.2
"[0,1,1,-1]_[1,0,1,1]",0,2,1,0.2
"[0,1,1,-1]_[1,0,1,1]",1,2,3,0.6
"[0,1,1,-1]_[1,1,-1,0]",0,1,5,0.625
"[0,1,1,-1]_[1,1,-1,0]",0,2,2,0.25
"[0,1,1,-1]_[1,1,-1,0]",1,2,1,0.125
"[0,1,1,-1]_[1,1,0,-1]",0,1,2,0.133333333333333
"[0,1,1,-1]_[1,1,0,-1]",0,2,9,0.6
"[0,1,1,-1]_[1,1,0,-1]",1,2,4,0.266666666666667
"[0,1,1,-1]_[1,1,0,0]",0,1,0,0
"[0,1,1,-1]_[1,1,0,0]",0,2,1,0.166666666666667
"[0,1,1,-1]_[1,1,0,0]",1,2,5,0.833333333333333
"[0,1,1,-1]_[1,1,0,1]",0,1,1,0.0666666666666667
"[0,1,1,-1]_[1,1,0,1]",0,2,2,0.133333333333333
"[0,1,1,-1]_[1,1,0,1]",1,2,12,0.8
"[0,1,1,-1]_[1,1,1,0]",0,1,3,0.107142857142857
"[0,1,1,-1]_[1,1,1,0]",0,2,14,0.5
"[0,1,1,-1]_[1,1,1,0]",1,2,11,0.392857142857143
"[0,1,1,1]_[1,-1,-1,0]",0,1,7,0.318181818181818
"[0,1,1,1]_[1,-1,-1,0]",0,2,2,0.0909090909090909
"[0,1,1,1]_[1,-1,-1,0]",1,2,13,0.590909090909091
"[0,1,1,1]_[1,-1,0,-1]",0,1,10,0.476190476190476
"[0,1,1,1]_[1,-1,0,-1]",0,2,6,0.285714285714286
"[0,1,1,1]_[1,-1,0,-1]",1,2,5,0.238095238095238
"[0,1,1,1]_[1,-1,0,0]",0,1,2,0.222222222222222
"[0,1,1,1]_[1,-1,0,0]",0,2,3,0.333333333333333
"[0,1,1,1]_[1,-1,0,0]",1,2,4,0.444444444444444
"[0,1,1,1]_[1,-1,0,1]",0,1,6,0.25
"[0,1,1,1]_[1,-1,0,1]",0,2,3,0.125
"[0,1,1,1]_[1,-1,0,1]",1,2,15,0.625
"[0,1,1,1]_[1,-1,1,0]",0,1,2,0.4
"[0,1,1,1]_[1,-1,1,0]",0,2,1,0.2
"[0,1,1,1]_[1,-1,1,0]",1,2,2,0.4
"[0,1,1,1]_[1,0,-1,-1]",0,1,10,0.555555555555556
"[0,1,1,1]_[1,0,-1,-1]",0,2,0,0
"[0,1,1,1]_[1,0,-1,-1]",1,2,8,0.444444444444444
"[0,1,1,1]_[1,0,-1,0]",0,1,2,0.222222222222222
"[0,1,1,1]_[1,0,-1,0]",0,2,2,0.222222222222222
"[0,1,1,1]_[1,0,-1,0]",1,2,5,0.555555555555556
"[0,1,1,1]_[1,0,-1,1]",0,1,3,0.25
"[0,1,1,1]_[1,0,-1,1]",0,2,3,0.25
"[0,1,1,1]_[1,0,-1,1]",1,2,6,0.5
"[0,1,1,1]_[1,0,0,-1]",0,1,7,0.777777777777778
"[0,1,1,1]_[1,0,0,-1]",0,2,0,0
"[0,1,1,1]_[1,0,0,-1]",1,2,2,0.222222222222222
"[0,1,1,1]_[1,0,0,1]",0,1,4,0.133333333333333
"[0,1,1,1]_[1,0,0,1]",0,2,5,0.166666666666667
"[0,1,1,1]_[1,0,0,1]",1,2,21,0.7
"[0,1,1,1]_[1,0,1,-1]",0,1,1,0.333333333333333
"[0,1,1,1]_[1,0,1,-1]",0,2,1,0.333333333333333
"[0,1,1,1]_[1,0,1,-1]",1,2,1,0.333333333333333
"[0,1,1,1]_[1,0,1,0]",0,1,20,0.210526315789474
"[0,1,1,1]_[1,0,1,0]",0,2,42,0.442105263157895
"[0,1,1,1]_[1,0,1,0]",1,2,33,0.347368421052632
"[0,1,1,1]_[1,0,1,1]",0,1,11,0.215686274509804
"[0,1,1,1]_[1,0,1,1]",0,2,30,0.588235294117647
"[0,1,1,1]_[1,0,1,1]",1,2,10,0.196078431372549
"[0,1,1,1]_[1,1,-1,0]",0,1,6,0.666666666666667
"[0,1,1,1]_[1,1,-1,0]",0,2,0,0
"[0,1,1,1]_[1,1,-1,0]",1,2,3,0.333333333333333
"[0,1,1,1]_[1,1,0,-1]",0,1,3,0.75
"[0,1,1,1]_[1,1,0,-1]",0,2,0,0
"[0,1,1,1]_[1,1,0,-1]",1,2,1,0.25
"[0,1,1,1]_[1,1,0,0]",0,1,13,0.317073170731707
"[0,1,1,1]_[1,1,0,0]",0,2,4,0.0975609756097561
"[0,1,1,1]_[1,1,0,0]",1,2,24,0.585365853658537
"[0,1,1,1]_[1,1,0,1]",0,1,1,0.2
"[0,1,1,1]_[1,1,0,1]",0,2,2,0.4
"[0,1,1,1]_[1,1,0,1]",1,2,2,0.4
"[0,1,1,1]_[1,1,1,0]",0,1,1,0.25
"[0,1,1,1]_[1,1,1,0]",0,2,2,0.5
"[0,1,1,1]_[1,1,1,0]",1,2,1,0.25
"[1,-1,-1,0]_[1,-1,0,-1]",0,1,1,0.5
"[1,-1,-1,0]_[1,-1,0,-1]",0,2,0,0
"[1,-1,-1,0]_[1,-1,0,-1]",1,2,1,0.5
"[1,-1,-1,0]_[1,-1,0,0]",0,1,9,0.3
"[1,-1,-1,0]_[1,-1,0,0]",0,2,4,0.133333333333333
"[1,-1,-1,0]_[1,-1,0,0]",1,2,17,0.566666666666667
"[1,-1,-1,0]_[1,-1,0,1]",0,1,4,0.571428571428571
"[1,-1,-1,0]_[1,-1,0,1]",0,2,0,0
"[1,-1,-1,0]_[1,-1,0,1]",1,2,3,0.428571428571429
"[1,-1,-1,0]_[1,-1,1,0]",0,1,10,0.588235294117647
"[1,-1,-1,0]_[1,-1,1,0]",0,2,1,0.0588235294117647
"[1,-1,-1,0]_[1,-1,1,0]",1,2,6,0.352941176470588
"[1,-1,-1,0]_[1,0,-1,-1]",0,1,3,0.333333333333333
"[1,-1,-1,0]_[1,0,-1,-1]",0,2,2,0.222222222222222
"[1,-1,-1,0]_[1,0,-1,-1]",1,2,4,0.444444444444444
"[1,-1,-1,0]_[1,0,-1,0]",0,1,26,0.305882352941176
"[1,-1,-1,0]_[1,0,-1,0]",0,2,36,0.423529411764706
"[1,-1,-1,0]_[1,0,-1,0]",1,2,23,0.270588235294118
"[1,-1,-1,0]_[1,0,-1,1]",0,1,2,0.4
"[1,-1,-1,0]_[1,0,-1,1]",0,2,1,0.2
"[1,-1,-1,0]_[1,0,-1,1]",1,2,2,0.4
"[1,-1,-1,0]_[1,0,0,-1]",0,1,8,0.8
"[1,-1,-1,0]_[1,0,0,-1]",0,2,0,0
"[1,-1,-1,0]_[1,0,0,-1]",1,2,2,0.2
"[1,-1,-1,0]_[1,0,0,1]",0,1,5,0.178571428571429
"[1,-1,-1,0]_[1,0,0,1]",0,2,4,0.142857142857143
"[1,-1,-1,0]_[1,0,0,1]",1,2,19,0.678571428571429
"[1,-1,-1,0]_[1,0,1,-1]",0,1,3,0.75
"[1,-1,-1,0]_[1,0,1,-1]",0,2,0,0
"[1,-1,-1,0]_[1,0,1,-1]",1,2,1,0.25
"[1,-1,-1,0]_[1,0,1,0]",0,1,1,0.25
"[1,-1,-1,0]_[1,0,1,0]",0,2,0,0
"[1,-1,-1,0]_[1,0,1,0]",1,2,3,0.75
"[1,-1,-1,0]_[1,0,1,1]",0,1,2,0.5
"[1,-1,-1,0]_[1,0,1,1]",0,2,0,0
"[1,-1,-1,0]_[1,0,1,1]",1,2,2,0.5
"[1,-1,-1,0]_[1,1,-1,0]",0,1,3,0.25
"[1,-1,-1,0]_[1,1,-1,0]",0,2,7,0.583333333333333
"[1,-1,-1,0]_[1,1,-1,0]",1,2,2,0.166666666666667
"[1,-1,-1,0]_[1,1,0,-1]",0,1,14,0.875
"[1,-1,-1,0]_[1,1,0,-1]",0,2,0,0
"[1,-1,-1,0]_[1,1,0,-1]",1,2,2,0.125
"[1,-1,-1,0]_[1,1,0,0]",0,1,0,0
"[1,-1,-1,0]_[1,1,0,0]",0,2,2,0.4
"[1,-1,-1,0]_[1,1,0,0]",1,2,3,0.6
"[1,-1,-1,0]_[1,1,0,1]",0,1,2,0.181818181818182
"[1,-1,-1,0]_[1,1,0,1]",0,2,1,0.0909090909090909
"[1,-1,-1,0]_[1,1,0,1]",1,2,8,0.727272727272727
"[1,-1,-1,0]_[1,1,1,0]",0,1,4,0.571428571428571
"[1,-1,-1,0]_[1,1,1,0]",0,2,1,0.142857142857143
"[1,-1,-1,0]_[1,1,1,0]",1,2,2,0.285714285714286
"[1,-1,0,-1]_[1,-1,0,0]",0,1,5,0.3125
"[1,-1,0,-1]_[1,-1,0,0]",0,2,2,0.125
"[1,-1,0,-1]_[1,-1,0,0]",1,2,9,0.5625
"[1,-1,0,-1]_[1,-1,0,1]",0,1,6,0.214285714285714
"[1,-1,0,-1]_[1,-1,0,1]",0,2,2,0.0714285714285714
"[1,-1,0,-1]_[1,-1,0,1]",1,2,20,0.714285714285714
"[1,-1,0,-1]_[1,-1,1,0]",0,1,3,0.375
"[1,-1,0,-1]_[1,-1,1,0]",0,2,2,0.25
"[1,-1,0,-1]_[1,-1,1,0]",1,2,3,0.375
"[1,-1,0,-1]_[1,0,-1,0]",0,1,14,0.297872340425532
"[1,-1,0,-1]_[1,0,-1,0]",0,2,10,0.212765957446809
"[1,-1,0,-1]_[1,0,-1,0]",1,2,23,0.48936170212766
"[1,-1,0,-1]_[1,0,-1,1]",0,1,6,0.333333333333333
"[1,-1,0,-1]_[1,0,-1,1]",0,2,3,0.166666666666667
"[1,-1,0,-1]_[1,0,-1,1]",1,2,9,0.5
"[1,-1,0,-1]_[1,0,0,-1]",0,1,4,0.210526315789474
"[1,-1,0,-1]_[1,0,0,-1]",0,2,9,0.473684210526316
"[1,-1,0,-1]_[1,0,0,-1]",1,2,6,0.31578947368421
"[1,-1,0,-1]_[1,0,0,1]",0,1,4,0.285714285714286
"[1,-1,0,-1]_[1,0,0,1]",0,2,1,0.0714285714285714
"[1,-1,0,-1]_[1,0,0,1]",1,2,9,0.642857142857143
"[1,-1,0,-1]_[1,0,1,-1]",0,1,7,0.333333333333333
"[1,-1,0,-1]_[1,0,1,-1]",0,2,9,0.428571428571429
"[1,-1,0,-1]_[1,0,1,-1]",1,2,5,0.238095238095238
"[1,-1,0,-1]_[1,0,1,0]",0,1,0,0
"[1,-1,0,-1]_[1,0,1,0]",0,2,0,0
"[1,-1,0,-1]_[1,0,1,0]",1,2,1,1
"[1,-1,0,-1]_[1,0,1,1]",0,1,7,0.259259259259259
"[1,-1,0,-1]_[1,0,1,1]",0,2,9,0.333333333333333
"[1,-1,0,-1]_[1,0,1,1]",1,2,11,0.407407407407407
"[1,-1,0,-1]_[1,1,-1,0]",0,1,1,0.166666666666667
"[1,-1,0,-1]_[1,1,-1,0]",0,2,0,0
"[1,-1,0,-1]_[1,1,-1,0]",1,2,5,0.833333333333333
"[1,-1,0,-1]_[1,1,0,-1]",0,1,1,0.25
"[1,-1,0,-1]_[1,1,0,-1]",0,2,2,0.5
"[1,-1,0,-1]_[1,1,0,-1]",1,2,1,0.25
"[1,-1,0,-1]_[1,1,0,0]",0,1,0,0
"[1,-1,0,-1]_[1,1,0,0]",0,2,0,0
"[1,-1,0,-1]_[1,1,0,0]",1,2,2,1
"[1,-1,0,-1]_[1,1,0,1]",0,1,2,0.105263157894737
"[1,-1,0,-1]_[1,1,0,1]",0,2,3,0.157894736842105
"[1,-1,0,-1]_[1,1,0,1]",1,2,14,0.736842105263158
"[1,-1,0,-1]_[1,1,1,0]",0,1,10,0.666666666666667
"[1,-1,0,-1]_[1,1,1,0]",0,2,3,0.2
"[1,-1,0,-1]_[1,1,1,0]",1,2,2,0.133333333333333
"[1,-1,0,0]_[1,-1,0,1]",0,1,6,0.666666666666667
"[1,-1,0,0]_[1,-1,0,1]",0,2,1,0.111111111111111
"[1,-1,0,0]_[1,-1,0,1]",1,2,2,0.222222222222222
"[1,-1,0,0]_[1,-1,1,0]",0,1,4,0.666666666666667
"[1,-1,0,0]_[1,-1,1,0]",0,2,0,0
"[1,-1,0,0]_[1,-1,1,0]",1,2,2,0.333333333333333
"[1,-1,0,0]_[1,0,-1,-1]",0,1,29,0.707317073170732
"[1,-1,0,0]_[1,0,-1,-1]",0,2,1,0.024390243902439
"[1,-1,0,0]_[1,0,-1,-1]",1,2,11,0.268292682926829
"[1,-1,0,0]_[1,0,-1,0]",0,1,2,0.666666666666667
"[1,-1,0,0]_[1,0,-1,0]",0,2,0,0
"[1,-1,0,0]_[1,0,-1,0]",1,2,1,0.333333333333333
"[1,-1,0,0]_[1,0,-1,1]",0,1,11,0.647058823529412
"[1,-1,0,0]_[1,0,-1,1]",0,2,3,0.176470588235294
"[1,-1,0,0]_[1,0,-1,1]",1,2,3,0.176470588235294
"[1,-1,0,0]_[1,0,0,-1]",0,1,3,0.75
"[1,-1,0,0]_[1,0,0,-1]",0,2,0,0
"[1,-1,0,0]_[1,0,0,-1]",1,2,1,0.25
"[1,-1,0,0]_[1,0,0,1]",0,1,3,0.6
"[1,-1,0,0]_[1,0,0,1]",0,2,0,0
"[1,-1,0,0]_[1,0,0,1]",1,2,2,0.4
"[1,-1,0,0]_[1,0,1,-1]",0,1,4,0.571428571428571
"[1,-1,0,0]_[1,0,1,-1]",0,2,1,0.142857142857143
"[1,-1,0,0]_[1,0,1,-1]",1,2,2,0.285714285714286
"[1,-1,0,0]_[1,0,1,0]",0,1,3,0.375
"[1,-1,0,0]_[1,0,1,0]",0,2,2,0.25
"[1,-1,0,0]_[1,0,1,0]",1,2,3,0.375
"[1,-1,0,0]_[1,0,1,1]",0,1,8,0.615384615384615
"[1,-1,0,0]_[1,0,1,1]",0,2,3,0.230769230769231
"[1,-1,0,0]_[1,0,1,1]",1,2,2,0.153846153846154
"[1,-1,0,0]_[1,1,-1,0]",0,1,28,0.736842105263158
"[1,-1,0,0]_[1,1,-1,0]",0,2,2,0.0526315789473684
"[1,-1,0,0]_[1,1,-1,0]",1,2,8,0.210526315789474
"[1,-1,0,0]_[1,1,0,-1]",0,1,1,0.333333333333333
"[1,-1,0,0]_[1,1,0,-1]",0,2,0,0
"[1,-1,0,0]_[1,1,0,-1]",1,2,2,0.666666666666667
"[1,-1,0,0]_[1,1,0,0]",0,1,14,0.451612903225806
"[1,-1,0,0]_[1,1,0,0]",0,2,5,0.161290322580645
"[1,-1,0,0]_[1,1,0,0]",1,2,12,0.387096774193548
"[1,-1,0,0]_[1,1,0,1]",0,1,3,0.333333333333333
"[1,-1,0,0]_[1,1,0,1]",0,2,1,0.111111111111111
"[1,-1,0,0]_[1,1,0,1]",1,2,5,0.555555555555556
"[1,-1,0,0]_[1,1,1,0]",0,1,3,0.428571428571429
"[1,-1,0,0]_[1,1,1,0]",0,2,1,0.142857142857143
"[1,-1,0,0]_[1,1,1,0]",1,2,3,0.428571428571429
"[1,-1,0,1]_[1,-1,1,0]",0,1,13,0.464285714285714
"[1,-1,0,1]_[1,-1,1,0]",0,2,8,0.285714285714286
"[1,-1,0,1]_[1,-1,1,0]",1,2,7,0.25
"[1,-1,0,1]_[1,0,-1,-1]",0,1,13,0.764705882352941
"[1,-1,0,1]_[1,0,-1,-1]",0,2,0,0
"[1,-1,0,1]_[1,0,-1,-1]",1,2,4,0.235294117647059
"[1,-1,0,1]_[1,0,-1,0]",0,1,4,0.571428571428571
"[1,-1,0,1]_[1,0,-1,0]",0,2,1,0.142857142857143
"[1,-1,0,1]_[1,0,-1,0]",1,2,2,0.285714285714286
"[1,-1,0,1]_[1,0,-1,1]",0,1,3,0.6
"[1,-1,0,1]_[1,0,-1,1]",0,2,2,0.4
"[1,-1,0,1]_[1,0,-1,1]",1,2,0,0
"[1,-1,0,1]_[1,0,0,-1]",0,1,1,0.125
"[1,-1,0,1]_[1,0,0,-1]",0,2,3,0.375
"[1,-1,0,1]_[1,0,0,-1]",1,2,4,0.5
"[1,-1,0,1]_[1,0,0,1]",0,1,1,0.0714285714285714
"[1,-1,0,1]_[1,0,0,1]",0,2,7,0.5
"[1,-1,0,1]_[1,0,0,1]",1,2,6,0.428571428571429
"[1,-1,0,1]_[1,0,1,-1]",0,1,10,0.666666666666667
"[1,-1,0,1]_[1,0,1,-1]",0,2,2,0.133333333333333
"[1,-1,0,1]_[1,0,1,-1]",1,2,3,0.2
"[1,-1,0,1]_[1,0,1,0]",0,1,8,0.470588235294118
"[1,-1,0,1]_[1,0,1,0]",0,2,1,0.0588235294117647
"[1,-1,0,1]_[1,0,1,0]",1,2,8,0.470588235294118
"[1,-1,0,1]_[1,0,1,1]",0,1,16,0.666666666666667
"[1,-1,0,1]_[1,0,1,1]",0,2,3,0.125
"[1,-1,0,1]_[1,0,1,1]",1,2,5,0.208333333333333
"[1,-1,0,1]_[1,1,-1,0]",0,1,4,0.571428571428571
"[1,-1,0,1]_[1,1,-1,0]",0,2,1,0.142857142857143
"[1,-1,0,1]_[1,1,-1,0]",1,2,2,0.285714285714286
"[1,-1,0,1]_[1,1,0,-1]",0,1,24,0.631578947368421
"[1,-1,0,1]_[1,1,0,-1]",0,2,5,0.131578947368421
"[1,-1,0,1]_[1,1,0,-1]",1,2,9,0.236842105263158
"[1,-1,0,1]_[1,1,0,0]",0,1,4,0.363636363636364
"[1,-1,0,1]_[1,1,0,0]",0,2,1,0.0909090909090909
"[1,-1,0,1]_[1,1,0,0]",1,2,6,0.545454545454545
"[1,-1,0,1]_[1,1,0,1]",0,1,6,0.3
"[1,-1,0,1]_[1,1,0,1]",0,2,9,0.45
"[1,-1,0,1]_[1,1,0,1]",1,2,5,0.25
"[1,-1,0,1]_[1,1,1,0]",0,1,34,0.607142857142857
"[1,-1,0,1]_[1,1,1,0]",0,2,7,0.125
"[1,-1,0,1]_[1,1,1,0]",1,2,15,0.267857142857143
"[1,-1,1,0]_[1,0,-1,-1]",0,1,1,1
"[1,-1,1,0]_[1,0,-1,-1]",0,2,0,0
"[1,-1,1,0]_[1,0,-1,-1]",1,2,0,0
"[1,-1,1,0]_[1,0,-1,0]",0,1,25,0.543478260869565
"[1,-1,1,0]_[1,0,-1,0]",0,2,4,0.0869565217391304
"[1,-1,1,0]_[1,0,-1,0]",1,2,17,0.369565217391304
"[1,-1,1,0]_[1,0,-1,1]",0,1,11,0.6875
"[1,-1,1,0]_[1,0,-1,1]",0,2,2,0.125
"[1,-1,1,0]_[1,0,-1,1]",1,2,3,0.1875
"[1,-1,1,0]_[1,0,0,-1]",0,1,4,0.4
"[1,-1,1,0]_[1,0,0,-1]",0,2,0,0
"[1,-1,1,0]_[1,0,0,-1]",1,2,6,0.6
"[1,-1,1,0]_[1,0,0,1]",0,1,1,0.2
"[1,-1,1,0]_[1,0,0,1]",0,2,2,0.4
"[1,-1,1,0]_[1,0,0,1]",1,2,2,0.4
"[1,-1,1,0]_[1,0,1,-1]",0,1,4,0.307692307692308
"[1,-1,1,0]_[1,0,1,-1]",0,2,7,0.538461538461538
"[1,-1,1,0]_[1,0,1,-1]",1,2,2,0.153846153846154
"[1,-1,1,0]_[1,0,1,0]",0,1,0,0
"[1,-1,1,0]_[1,0,1,0]",0,2,0,0
"[1,-1,1,0]_[1,0,1,0]",1,2,1,1
"[1,-1,1,0]_[1,0,1,1]",0,1,1,0.5
"[1,-1,1,0]_[1,0,1,1]",0,2,1,0.5
"[1,-1,1,0]_[1,0,1,1]",1,2,0,0
"[1,-1,1,0]_[1,1,-1,0]",0,1,22,0.564102564102564
"[1,-1,1,0]_[1,1,-1,0]",0,2,0,0
"[1,-1,1,0]_[1,1,-1,0]",1,2,17,0.435897435897436
"[1,-1,1,0]_[1,1,0,-1]",0,1,16,0.592592592592593
"[1,-1,1,0]_[1,1,0,-1]",0,2,6,0.222222222222222
"[1,-1,1,0]_[1,1,0,-1]",1,2,5,0.185185185185185
"[1,-1,1,0]_[1,1,0,0]",0,1,5,0.625
"[1,-1,1,0]_[1,1,0,0]",0,2,1,0.125
"[1,-1,1,0]_[1,1,0,0]",1,2,2,0.25
"[1,-1,1,0]_[1,1,0,1]",0,1,0,0
"[1,-1,1,0]_[1,1,0,1]",0,2,0,0
"[1,-1,1,0]_[1,1,0,1]",1,2,6,1
"[1,-1,1,0]_[1,1,1,0]",0,1,14,0.388888888888889
